"cdm_name","result_type","package_name","package_version","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","Description","Concept ID","codelist"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","24296","cs","overall","Record count","overall","count","integer","892","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of pituitary gland","24296","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","25486","cs","overall","Record count","overall","count","integer","2066","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of islets of Langerhans","25486","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","26052","cs","overall","Record count","overall","count","integer","10365","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of larynx","26052","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","26361","cs","overall","Record count","overall","count","integer","397","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of pineal gland","26361","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","26638","cs","overall","Record count","overall","count","integer","18171","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of esophagus","26638","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","31509","cs","overall","Record count","overall","count","integer","9105","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of tonsil","31509","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","74582","cs","overall","Record count","overall","count","integer","36614","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of rectum","74582","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","75512","cs","overall","Record count","overall","count","integer","600","standard_concept_name ; standard_concept_id","Carcinoma in situ of colon","75512","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","76349","cs","overall","Record count","overall","count","integer","927","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of urinary system","76349","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","76914","cs","overall","Record count","overall","count","integer","4303","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of bone","76914","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","77030","cs","overall","Record count","overall","count","integer","26042","standard_concept_name ; standard_concept_id","Disorder of breast","77030","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","80767","cs","overall","Record count","overall","count","integer","97040","standard_concept_name ; standard_concept_id","Breast lump","80767","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","81250","cs","overall","Record count","overall","count","integer","18156","standard_concept_name ; standard_concept_id","Carcinoma in situ of breast","81250","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","132565","cs","overall","Record count","overall","count","integer","283","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of vermilion border of lower lip","132565","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","133147","cs","overall","Record count","overall","count","integer","4121","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of skin of trunk","133147","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","133424","cs","overall","Record count","overall","count","integer","88108","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of thyroid gland","133424","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","135750","cs","overall","Record count","overall","count","integer","1622","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of floor of mouth","135750","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","136639","cs","overall","Record count","overall","count","integer","37","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of sphenoidal sinus","136639","breast_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","138074","cs","overall","Record count","overall","count","integer","57","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of vermilion border of upper lip","138074","breast_cancer"
