"cdm_name","result_type","package_name","package_version","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","Description","Concept ID","codelist"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","192367","cs","overall","Record count","overall","count","integer","9364","standard_concept_name ; standard_concept_id","Dysplasia of cervix","192367","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","193439","cs","overall","Record count","overall","count","integer","12","standard_concept_name ; standard_concept_id","Benign neoplasm of body of uterus","193439","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","194611","cs","overall","Record count","overall","count","integer","2919","standard_concept_name ; standard_concept_id","Carcinoma in situ of uterine cervix","194611","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","195500","cs","overall","Record count","overall","count","integer","11675","standard_concept_name ; standard_concept_id","Benign neoplasm of uterus","195500","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","200051","cs","overall","Record count","overall","count","integer","15118","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of ovary","200051","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","432851","cs","overall","Record count","overall","count","integer","1212","standard_concept_name ; standard_concept_id","Secondary malignant neoplastic disease","432851","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","434592","cs","overall","Record count","overall","count","integer","6761","standard_concept_name ; standard_concept_id","B-cell lymphoma (clinical)","434592","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","442781","cs","overall","Record count","overall","count","integer","4150","standard_concept_name ; standard_concept_id","Disorder of uterine cervix","442781","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4003830","cs","overall","Record count","overall","count","integer","1245","standard_concept_name ; standard_concept_id","Diffuse non-Hodgkin's lymphoma","4003830","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4038835","cs","overall","Record count","overall","count","integer","13148","standard_concept_name ; standard_concept_id","Hodgkin's disease (clinical)","4038835","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4038838","cs","overall","Record count","overall","count","integer","28180","standard_concept_name ; standard_concept_id","Non-Hodgkin's lymphoma (clinical)","4038838","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4094548","cs","overall","Record count","overall","count","integer","1077","standard_concept_name ; standard_concept_id","Extramedullary plasmacytoma","4094548","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4134595","cs","overall","Record count","overall","count","integer","1583","standard_concept_name ; standard_concept_id","Chronic disease of genitourinary system","4134595","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4147164","cs","overall","Record count","overall","count","integer","456","standard_concept_name ; standard_concept_id","Malignant tumor of lymphoid hemopoietic and related tissue","4147164","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4147411","cs","overall","Record count","overall","count","integer","2360","standard_concept_name ; standard_concept_id","Follicular non-Hodgkin's lymphoma","4147411","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4225982","cs","overall","Record count","overall","count","integer","670","standard_concept_name ; standard_concept_id","Mature T-cell AND/OR NK cell neoplasm","4225982","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4278365","cs","overall","Record count","overall","count","integer","957","standard_concept_name ; standard_concept_id","Langerhans cell histiocytosis","4278365","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","37017320","cs","overall","Record count","overall","count","integer","167","standard_concept_name ; standard_concept_id","Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection","37017320","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","192367","cs","overall","Person count","overall","count","integer","4788","standard_concept_name ; standard_concept_id","Dysplasia of cervix","192367","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","193439","cs","overall","Person count","overall","count","integer","7","standard_concept_name ; standard_concept_id","Benign neoplasm of body of uterus","193439","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","194611","cs","overall","Person count","overall","count","integer","653","standard_concept_name ; standard_concept_id","Carcinoma in situ of uterine cervix","194611","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","195500","cs","overall","Person count","overall","count","integer","4728","standard_concept_name ; standard_concept_id","Benign neoplasm of uterus","195500","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","200051","cs","overall","Person count","overall","count","integer","2992","standard_concept_name ; standard_concept_id","Primary malignant neoplasm of ovary","200051","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","432851","cs","overall","Person count","overall","count","integer","233","standard_concept_name ; standard_concept_id","Secondary malignant neoplastic disease","432851","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","434592","cs","overall","Person count","overall","count","integer","1625","standard_concept_name ; standard_concept_id","B-cell lymphoma (clinical)","434592","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","442781","cs","overall","Person count","overall","count","integer","2247","standard_concept_name ; standard_concept_id","Disorder of uterine cervix","442781","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4003830","cs","overall","Person count","overall","count","integer","284","standard_concept_name ; standard_concept_id","Diffuse non-Hodgkin's lymphoma","4003830","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4038835","cs","overall","Person count","overall","count","integer","3854","standard_concept_name ; standard_concept_id","Hodgkin's disease (clinical)","4038835","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4038838","cs","overall","Person count","overall","count","integer","6047","standard_concept_name ; standard_concept_id","Non-Hodgkin's lymphoma (clinical)","4038838","uterus_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4094548","cs","overall","Person count","overall","count","integer","177","standard_concept_name ; standard_concept_id","Extramedullary plasmacytoma","4094548","uterus_cancer"
