"cdm_name","result_type","package_name","package_version","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","Description","Concept ID","codelist"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","78097","cs","overall","Record count","overall","count","integer","10505","standard_concept_name ; standard_concept_id","Secondary malignant neoplasm of bone","78097","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","432851","cs","overall","Record count","overall","count","integer","1212","standard_concept_name ; standard_concept_id","Secondary malignant neoplastic disease","432851","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","434592","cs","overall","Record count","overall","count","integer","6761","standard_concept_name ; standard_concept_id","B-cell lymphoma (clinical)","434592","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4003830","cs","overall","Record count","overall","count","integer","1245","standard_concept_name ; standard_concept_id","Diffuse non-Hodgkin's lymphoma","4003830","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4038838","cs","overall","Record count","overall","count","integer","28180","standard_concept_name ; standard_concept_id","Non-Hodgkin's lymphoma (clinical)","4038838","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4134595","cs","overall","Record count","overall","count","integer","1583","standard_concept_name ; standard_concept_id","Chronic disease of genitourinary system","4134595","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4147164","cs","overall","Record count","overall","count","integer","456","standard_concept_name ; standard_concept_id","Malignant tumor of lymphoid hemopoietic and related tissue","4147164","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4147411","cs","overall","Record count","overall","count","integer","2360","standard_concept_name ; standard_concept_id","Follicular non-Hodgkin's lymphoma","4147411","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4225982","cs","overall","Record count","overall","count","integer","670","standard_concept_name ; standard_concept_id","Mature T-cell AND/OR NK cell neoplasm","4225982","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4278365","cs","overall","Record count","overall","count","integer","957","standard_concept_name ; standard_concept_id","Langerhans cell histiocytosis","4278365","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","78097","cs","overall","Person count","overall","count","integer","2690","standard_concept_name ; standard_concept_id","Secondary malignant neoplasm of bone","78097","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","432851","cs","overall","Person count","overall","count","integer","233","standard_concept_name ; standard_concept_id","Secondary malignant neoplastic disease","432851","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","434592","cs","overall","Person count","overall","count","integer","1625","standard_concept_name ; standard_concept_id","B-cell lymphoma (clinical)","434592","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4003830","cs","overall","Person count","overall","count","integer","284","standard_concept_name ; standard_concept_id","Diffuse non-Hodgkin's lymphoma","4003830","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4038838","cs","overall","Person count","overall","count","integer","6047","standard_concept_name ; standard_concept_id","Non-Hodgkin's lymphoma (clinical)","4038838","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4134595","cs","overall","Person count","overall","count","integer","714","standard_concept_name ; standard_concept_id","Chronic disease of genitourinary system","4134595","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4147164","cs","overall","Person count","overall","count","integer","155","standard_concept_name ; standard_concept_id","Malignant tumor of lymphoid hemopoietic and related tissue","4147164","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4147411","cs","overall","Person count","overall","count","integer","523","standard_concept_name ; standard_concept_id","Follicular non-Hodgkin's lymphoma","4147411","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4225982","cs","overall","Person count","overall","count","integer","163","standard_concept_name ; standard_concept_id","Mature T-cell AND/OR NK cell neoplasm","4225982","prostate_cancer"
"THIN_fr","achilles_code_use","CodelistGenerator","2.2.3","by_concept","4278365","cs","overall","Person count","overall","count","integer","202","standard_concept_name ; standard_concept_id","Langerhans cell histiocytosis","4278365","prostate_cancer"
